day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;15100;RAINFOREST_RESIN;9995;22;;;;;10005;-22;;;;;10000.0;500329
-1;15100;KELP;2022;27;;;;;2025;-22;;;;;2023.5;500329
-1;15200;RAINFOREST_RESIN;9998;6;9995;27;;;10005;-27;;;;;10001.5;500329
-1;15200;KELP;2022;26;;;;;2025;-27;;;;;2023.5;500329
-1;15300;RAINFOREST_RESIN;9995;26;;;;;10002;-1;10005;-26;;;9998.5;500329
-1;15300;KELP;2022;26;;;;;2024;-4;2025;-26;;;2023.0;500329
-1;15400;RAINFOREST_RESIN;9996;2;9995;28;;;9998;-1;10004;-2;10005;-28;9997.0;500329
-1;15400;KELP;2022;35;;;;;2025;-30;;;;;2023.5;500329
-1;15500;RAINFOREST_RESIN;10002;1;9996;2;9995;29;10004;-2;10005;-29;;;10003.0;490329
-1;15500;KELP;2022;31;;;;;2024;-8;2025;-31;;;2023.0;490329
-1;15600;RAINFOREST_RESIN;9996;2;9995;24;;;10004;-2;10005;-24;;;10000.0;480329
-1;15600;KELP;2022;31;;;;;2025;-26;;;;;2023.5;480329
-1;15700;RAINFOREST_RESIN;10002;3;9996;1;9995;24;10004;-1;10005;-24;;;10003.0;500333
-1;15700;KELP;2022;25;;;;;2025;-25;;;;;2023.5;500333
-1;15800;RAINFOREST_RESIN;9998;10;9996;2;9995;20;10004;-2;10005;-20;;;10001.0;500333
-1;15800;KELP;2025;1;2022;22;;;2026;-22;;;;;2025.5;500333
-1;15900;RAINFOREST_RESIN;9996;2;9995;29;;;10000;-6;10004;-2;10005;-29;9998.0;500333
-1;15900;KELP;2023;31;;;;;2024;-6;2025;-2;2026;-31;2023.5;500333
-1;16000;RAINFOREST_RESIN;9996;2;9995;27;;;10002;-6;10004;-2;10005;-27;9999.0;500333
-1;16000;KELP;2023;29;;;;;2025;-2;2026;-29;;;2024.0;500333
-1;16100;RAINFOREST_RESIN;9995;21;;;;;10000;-2;10002;-10;10005;-21;9997.5;500333
-1;16100;KELP;2022;21;;;;;2023;-2;2026;-21;;;2022.5;500333
-1;16200;RAINFOREST_RESIN;9995;24;;;;;9998;-1;10005;-24;;;9996.5;500333
-1;16200;KELP;2022;24;;;;;2023;-1;2026;-24;;;2022.5;500333
-1;16300;RAINFOREST_RESIN;9996;1;9995;22;;;10004;-1;10005;-22;;;10000.0;490333
-1;16300;KELP;2023;2;2022;23;;;2026;-23;;;;;2024.5;490333
-1;16400;RAINFOREST_RESIN;9996;2;9995;30;;;10002;-3;10004;-2;10005;-30;9999.0;500335
-1;16400;KELP;2023;2;2022;30;;;2026;-32;;;;;2024.5;500335
-1;16500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;-7;10004;-2;10005;-21;9999.0;500335
-1;16500;KELP;2023;2;2022;21;;;2026;-23;;;;;2024.5;500335
-1;16600;RAINFOREST_RESIN;9998;4;9996;2;9995;28;10004;-2;10005;-28;;;10001.0;500335
-1;16600;KELP;2022;30;;;;;2023;-1;2026;-30;;;2022.5;500335
-1;16700;RAINFOREST_RESIN;10002;1;9995;26;;;10005;-26;;;;;10003.5;500335
-1;16700;KELP;2025;1;2022;26;;;2026;-26;;;;;2025.5;500335
-1;16800;RAINFOREST_RESIN;9995;26;;;;;10005;-26;;;;;10000.0;500335
-1;16800;KELP;2022;26;;;;;2026;-26;;;;;2024.0;500335
-1;16900;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;450335
-1;16900;KELP;2023;1;2022;25;;;2026;-26;;;;;2024.5;450335
-1;17000;RAINFOREST_RESIN;9998;9;9995;29;;;10005;-29;;;;;10001.5;400335
-1;17000;KELP;2023;29;;;;;2026;-29;;;;;2024.5;400335
-1;17100;RAINFOREST_RESIN;9996;2;9995;21;;;10004;-2;10005;-21;;;10000.0;350335
-1;17100;KELP;2023;23;;;;;2026;-23;;;;;2024.5;350335
-1;17200;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;-2;10005;-22;;;10001.0;300335
-1;17200;KELP;2023;24;;;;;2026;-24;;;;;2024.5;300335
-1;17300;RAINFOREST_RESIN;9996;2;9995;23;;;10002;-9;10004;-2;10005;-23;9999.0;250335
-1;17300;KELP;2023;25;;;;;2025;-6;2026;-25;;;2024.0;250335
-1;17400;RAINFOREST_RESIN;10000;6;9998;7;9995;28;10005;-28;;;;;10002.5;200335
-1;17400;KELP;2024;6;2023;28;;;2026;-28;;;;;2025.0;200335
-1;17500;RAINFOREST_RESIN;9995;26;;;;;10005;-26;;;;;10000.0;150335
-1;17500;KELP;2023;26;;;;;2027;-26;;;;;2025.0;150335
-1;17600;RAINFOREST_RESIN;9998;6;9995;30;;;10005;-30;;;;;10001.5;100335
-1;17600;KELP;2023;30;;;;;2026;-30;;;;;2024.5;100335
-1;17700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;-2;10005;-27;;;10000.0;50335
-1;17700;KELP;2025;1;2023;29;;;2026;-29;;;;;2025.5;50335
-1;17800;RAINFOREST_RESIN;9996;2;9995;24;;;10002;-5;10004;-2;10005;-24;9999.0;335
-1;17800;KELP;2023;26;;;;;2026;-2;2027;-24;;;2024.5;335
-1;17900;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;-49660
-1;17900;KELP;2023;23;;;;;2027;-23;;;;;2025.0;-49660
-1;18000;RAINFOREST_RESIN;9996;2;9995;25;;;10004;-2;10005;-25;;;10000.0;-99650
-1;18000;KELP;2023;27;;;;;2026;-27;;;;;2024.5;-99650
-1;18100;RAINFOREST_RESIN;9995;20;;;;;10005;-20;;;;;10000.0;-149640
-1;18100;KELP;2023;20;;;;;2027;-20;;;;;2025.0;-149640
-1;18200;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;-199630
-1;18200;KELP;2024;21;;;;;2027;-26;;;;;2025.5;-199630
-1;18300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;-2;10005;-23;;;10000.0;-249620
-1;18300;KELP;2023;25;;;;;2027;-25;;;;;2025.0;-249620
-1;18400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;-2;10005;-23;;;10000.0;-299610
-1;18400;KELP;2024;25;;;;;2026;-5;2027;-25;;;2025.0;-299610
-1;18500;RAINFOREST_RESIN;9995;29;;;;;10000;-2;10005;-29;;;9997.5;-349600
-1;18500;KELP;2024;29;;;;;2025;-1;2027;-29;;;2024.5;-349600
-1;18600;RAINFOREST_RESIN;10002;0;9995;20;;;10005;-20;;;;;10003.5;-389588
-1;18600;KELP;2024;20;;;;;2026;-5;2027;-20;;;2025.0;-389588
-1;18700;RAINFOREST_RESIN;9995;22;;;;;10005;-22;;;;;10000.0;-439578
-1;18700;KELP;2024;22;;;;;2027;-22;;;;;2025.5;-439578
-1;18800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;-2;10005;-26;;;10000.0;-489568
-1;18800;KELP;2024;28;;;;;2027;-28;;;;;2025.5;-489568
-1;18900;RAINFOREST_RESIN;9998;2;9995;22;;;10005;-22;;;;;10001.5;-499566
-1;18900;KELP;2024;22;;;;;2027;-22;;;;;2025.5;-499566
-1;19000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;-2;10005;-26;;;10000.0;-499566
-1;19000;KELP;2024;18;;;;;2027;-28;;;;;2025.5;-499566
-1;19100;RAINFOREST_RESIN;9996;2;9995;26;;;10004;-2;10005;-26;;;10000.0;-499566
-1;19100;KELP;2024;28;;;;;2027;-28;;;;;2025.5;-499566
-1;19200;RAINFOREST_RESIN;9996;1;9995;20;;;9998;-1;10004;-1;10005;-20;9997.0;-499566
-1;19200;KELP;2024;21;;;;;2027;-21;;;;;2025.5;-499566
-1;19300;RAINFOREST_RESIN;9996;2;9995;21;;;10004;-2;10005;-21;;;10000.0;-499566
-1;19300;KELP;2024;23;;;;;2027;-23;;;;;2025.5;-499566
-1;19400;RAINFOREST_RESIN;9995;26;;;;;10005;-26;;;;;10000.0;-499566
-1;19400;KELP;2023;26;;;;;2027;-26;;;;;2025.0;-499566
-1;19500;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;-499566
-1;19500;KELP;2024;23;;;;;2027;-23;;;;;2025.5;-499566
-1;19600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;-2;10005;-27;;;10000.0;-499566
-1;19600;KELP;2024;2;2023;27;;;2027;-29;;;;;2025.5;-499566
-1;19700;RAINFOREST_RESIN;10002;0;9996;2;9995;30;10004;-2;10005;-30;;;10003.0;-489564
-1;19700;KELP;2024;31;;;;;2026;-7;2027;-32;;;2025.0;-489564
-1;19800;RAINFOREST_RESIN;9996;2;9995;29;;;10004;-2;10005;-29;;;10000.0;-479564
-1;19800;KELP;2024;31;;;;;2027;-31;;;;;2025.5;-479564
-1;19900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;-2;10005;-30;;;10000.0;-469564
-1;19900;KELP;2024;32;;;;;2027;-32;;;;;2025.5;-469564
-1;20000;RAINFOREST_RESIN;9995;27;;;;;10002;-4;10005;-27;;;9998.5;-459564
-1;20000;KELP;2024;2;2023;27;;;2027;-27;;;;;2025.5;-459564
-1;20100;RAINFOREST_RESIN;10002;0;9996;1;9995;30;10004;-1;10005;-30;;;10003.0;-409562
-1;20100;KELP;2023;31;;;;;2025;-4;2027;-31;;;2024.0;-409562
-1;20200;RAINFOREST_RESIN;9995;29;;;;;9998;-1;10005;-29;;;9996.5;-359562
-1;20200;KELP;2023;29;;;;;2027;-29;;;;;2025.0;-359562
-1;20300;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;-369560
-1;20300;KELP;2024;26;;;;;2027;-27;;;;;2025.5;-369560
-1;20400;RAINFOREST_RESIN;9996;1;9995;28;;;10000;-4;10004;-1;10005;-28;9998.0;-379558
-1;20400;KELP;2024;30;;;;;2025;-4;2027;-29;;;2024.5;-379558
-1;20500;RAINFOREST_RESIN;10000;0;9996;2;9995;30;10004;-2;10005;-30;;;10002.0;-359556
-1;20500;KELP;2025;4;2024;7;2023;30;2027;-32;;;;;2026.0;-359556
-1;20600;RAINFOREST_RESIN;9996;2;9995;26;;;10004;-2;10005;-26;;;10000.0;-369554
-1;20600;KELP;2023;28;;;;;2027;-28;;;;;2025.0;-369554
-1;20700;RAINFOREST_RESIN;10002;0;10000;0;9998;4;10005;-22;;;;;10003.5;-309550
-1;20700;KELP;2025;6;2023;22;;;2027;-22;;;;;2026.0;-309550
-1;20800;RAINFOREST_RESIN;9996;2;9995;22;;;10004;-2;10005;-22;;;10000.0;-299550
-1;20800;KELP;2024;2;2023;22;;;2027;-24;;;;;2025.5;-299550
-1;20900;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;-289550
-1;20900;KELP;2026;1;2023;23;;;2027;-23;;;;;2026.5;-289550
-1;21000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;-2;10005;-26;;;10000.0;-279550
-1;21000;KELP;2024;28;;;;;2027;-28;;;;;2025.5;-279550
-1;21100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;-2;10005;-22;;;10000.0;-269550
-1;21100;KELP;2024;2;2023;22;;;2027;-24;;;;;2025.5;-269550
-1;21200;RAINFOREST_RESIN;9995;22;;;;;9998;-1;10005;-22;;;9996.5;-259550
-1;21200;KELP;2024;22;;;;;2027;-22;;;;;2025.5;-259550
-1;21300;RAINFOREST_RESIN;9996;1;9995;29;;;10002;-7;10004;-1;10005;-29;9999.0;-269548
-1;21300;KELP;2024;1;2023;29;;;2027;-30;;;;;2025.5;-269548
-1;21400;RAINFOREST_RESIN;9995;28;;;;;10005;-28;;;;;10000.0;-349532
-1;21400;KELP;2024;28;;;;;2027;-28;;;;;2025.5;-349532
-1;21500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;-1;10005;-20;;;10000.0;-429516
-1;21500;KELP;2026;4;2024;21;;;2027;-21;;;;;2026.5;-429516
-1;21600;RAINFOREST_RESIN;10002;0;9996;2;9995;25;10004;-2;10005;-25;;;10003.0;-379478
-1;21600;KELP;2024;27;;;;;2027;-2;2028;-25;;;2025.5;-379478
-1;21700;RAINFOREST_RESIN;9998;8;9996;2;9995;29;10004;-2;10005;-29;;;10001.0;-459462
-1;21700;KELP;2024;31;;;;;2027;-31;;;;;2025.5;-459462
-1;21800;RAINFOREST_RESIN;9996;2;9995;22;;;10004;-2;10005;-22;;;10000.0;-499454
-1;21800;KELP;2024;24;;;;;2028;-24;;;;;2026.0;-499454
-1;21900;RAINFOREST_RESIN;10002;0;9996;1;9995;21;10004;-1;10005;-21;;;10003.0;-469448
-1;21900;KELP;2024;22;;;;;2028;-22;;;;;2026.0;-469448
-1;22000;RAINFOREST_RESIN;9995;21;;;;;10005;-21;;;;;10000.0;-499442
-1;22000;KELP;2024;21;;;;;2028;-21;;;;;2026.0;-499442
-1;22100;RAINFOREST_RESIN;9996;2;9995;22;;;10002;-7;10004;-2;10005;-22;9999.0;-499442
-1;22100;KELP;2024;23;;;;;2027;-24;;;;;2025.5;-499442
-1;22200;RAINFOREST_RESIN;9998;6;9996;1;9995;20;10004;-1;10005;-20;;;10001.0;-499442
-1;22200;KELP;2024;21;;;;;2027;-21;;;;;2025.5;-499442
-1;22300;RAINFOREST_RESIN;9996;1;9995;28;;;10004;-1;10005;-28;;;10000.0;-499442
-1;22300;KELP;2023;29;;;;;2026;-1;2027;-28;;;2024.5;-499442
-1;22400;RAINFOREST_RESIN;9996;2;9995;27;;;9998;-1;10004;-2;10005;-27;9997.0;-499442
-1;22400;KELP;2023;29;;;;;2026;-29;;;;;2024.5;-499442
-1;22500;RAINFOREST_RESIN;9996;2;9995;29;;;10004;-2;10005;-29;;;10000.0;-499442
-1;22500;KELP;2023;31;;;;;2026;-31;;;;;2024.5;-499442
-1;22600;RAINFOREST_RESIN;10000;0;9998;6;9996;2;10004;-2;10005;-20;;;10002.0;-439442
-1;22600;KELP;2024;6;2023;26;;;2026;-22;;;;;2025.0;-439442
-1;22700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;-2;10005;-24;;;10000.0;-449440
-1;22700;KELP;2023;25;;;;;2026;-26;;;;;2024.5;-449440
-1;22800;RAINFOREST_RESIN;9996;1;9995;27;;;9998;-2;10004;-1;10005;-27;9997.0;-459438
-1;22800;KELP;2023;27;;;;;2026;-28;;;;;2024.5;-459438
-1;22900;RAINFOREST_RESIN;9996;2;9995;30;;;10002;-8;10004;-2;10005;-30;9999.0;-479434
-1;22900;KELP;2023;2;2022;30;;;2026;-32;;;;;2024.5;-479434
-1;23000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;-1;10005;-21;;;10000.0;-499430
-1;23000;KELP;2022;22;;;;;2026;-22;;;;;2024.0;-499430
-1;23100;RAINFOREST_RESIN;9998;8;9995;23;;;10005;-23;;;;;10001.5;-499430
-1;23100;KELP;2023;23;;;;;2026;-23;;;;;2024.5;-499430
-1;23200;RAINFOREST_RESIN;9998;5;9996;2;9995;29;10004;-2;10005;-29;;;10001.0;-499430
-1;23200;KELP;2023;2;2022;29;;;2024;-3;2026;-31;;;2023.5;-499430
-1;23300;RAINFOREST_RESIN;9996;1;9995;29;;;10004;-1;10005;-29;;;10000.0;-499430
-1;23300;KELP;2023;30;;;;;2026;-30;;;;;2024.5;-499430
-1;23400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;-1;10005;-29;;;10000.0;-499430
-1;23400;KELP;2023;30;;;;;2026;-30;;;;;2024.5;-499430
-1;23500;RAINFOREST_RESIN;9998;8;9996;2;9995;28;10004;-2;10005;-28;;;10001.0;-499430
-1;23500;KELP;2023;29;;;;;2025;-4;2026;-30;;;2024.0;-499430
-1;23600;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;-499430
-1;23600;KELP;2022;27;;;;;2026;-27;;;;;2024.0;-499430
-1;23700;RAINFOREST_RESIN;10002;0;9996;2;9995;21;10004;-2;10005;-21;;;10003.0;-489428
-1;23700;KELP;2023;2;2022;21;;;2025;-7;2026;-23;;;2024.0;-489428
-1;23800;RAINFOREST_RESIN;9995;30;;;;;10005;-30;;;;;10000.0;-479428
-1;23800;KELP;2024;1;2022;30;;;2026;-30;;;;;2025.0;-479428
-1;23900;RAINFOREST_RESIN;9995;30;;;;;10005;-30;;;;;10000.0;-469428
-1;23900;KELP;2025;1;2023;1;2022;30;2026;-30;;;;;2025.5;-469428
-1;24000;RAINFOREST_RESIN;9998;9;9995;29;;;10005;-29;;;;;10001.5;-459428
-1;24000;KELP;2022;29;;;;;2026;-29;;;;;2024.0;-459428
-1;24100;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;-449428
-1;24100;KELP;2023;1;2022;25;;;2025;-3;2026;-26;;;2024.0;-449428
-1;24200;RAINFOREST_RESIN;9996;2;9995;28;;;10002;-6;10004;-2;10005;-28;9999.0;-499418
-1;24200;KELP;2023;30;;;;;2026;-30;;;;;2024.5;-499418
-1;24300;RAINFOREST_RESIN;9996;2;9995;24;;;10002;-1;10004;-2;10005;-24;9999.0;-499418
-1;24300;KELP;2023;26;;;;;2026;-26;;;;;2024.5;-499418
-1;24400;RAINFOREST_RESIN;10002;0;9998;4;9996;1;10004;-1;10005;-21;;;10003.0;-489416
-1;24400;KELP;2025;1;2023;22;;;2026;-22;;;;;2025.5;-489416
-1;24500;RAINFOREST_RESIN;10002;0;9996;1;9995;25;10004;-1;10005;-25;;;10003.0;-489412
-1;24500;KELP;2022;26;;;;;2026;-26;;;;;2024.0;-489412
-1;24600;RAINFOREST_RESIN;9995;24;;;;;9998;-2;10005;-24;;;9996.5;-479412
-1;24600;KELP;2022;24;;;;;2024;-2;2026;-24;;;2023.0;-479412
-1;24700;RAINFOREST_RESIN;9995;25;;;;;10005;-25;;;;;10000.0;-499408
-1;24700;KELP;2023;25;;;;;2026;-25;;;;;2024.5;-499408
-1;24800;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;-499408
-1;24800;KELP;2022;23;;;;;2026;-23;;;;;2024.0;-499408
-1;24900;RAINFOREST_RESIN;10002;0;9996;1;9995;22;10004;-1;10005;-22;;;10003.0;-489406
-1;24900;KELP;2024;4;2022;23;;;2026;-23;;;;;2025.0;-489406
-1;25000;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;-499404
-1;25000;KELP;2023;23;;;;;2026;-23;;;;;2024.5;-499404
-1;25100;RAINFOREST_RESIN;10002;0;9995;25;;;10005;-25;;;;;10003.5;-489402
-1;25100;KELP;2022;25;;;;;2024;-4;2026;-25;;;2023.0;-489402
-1;25200;RAINFOREST_RESIN;9996;1;9995;24;;;9998;-5;10004;-1;10005;-24;9997.0;-489400
-1;25200;KELP;2023;1;2022;24;;;2025;-3;2026;-25;;;2024.0;-489400
-1;25300;RAINFOREST_RESIN;9996;2;9995;22;;;10004;-2;10005;-22;;;10000.0;-489398
-1;25300;KELP;2023;4;2022;22;;;2026;-24;;;;;2024.5;-489398
-1;25400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;-1;10005;-29;;;10000.0;-489396
-1;25400;KELP;2025;8;2023;30;;;2026;-30;;;;;2025.5;-489396
-1;25500;RAINFOREST_RESIN;9996;1;9995;20;;;9998;-6;10002;-9;10004;-1;9997.0;-489394
-1;25500;KELP;2022;21;;;;;2025;-21;;;;;2023.5;-489394
-1;25600;RAINFOREST_RESIN;9996;1;9995;22;;;10002;-7;10004;-1;10005;-22;9999.0;-489392
-1;25600;KELP;2023;31;;;;;2026;-23;;;;;2024.5;-489392
-1;25700;RAINFOREST_RESIN;9996;2;9995;30;;;10004;-2;10005;-30;;;10000.0;-489390
-1;25700;KELP;2023;32;;;;;2025;-6;2026;-32;;;2024.0;-489390
-1;25800;RAINFOREST_RESIN;10002;0;9995;24;;;10005;-24;;;;;10003.5;-429382
-1;25800;KELP;2023;23;;;;;2026;-24;;;;;2024.5;-429382
-1;25900;RAINFOREST_RESIN;9996;2;9995;23;;;10004;-2;10005;-23;;;10000.0;-409382
-1;25900;KELP;2023;25;;;;;2026;-25;;;;;2024.5;-409382
-1;26000;RAINFOREST_RESIN;9996;2;9995;27;;;10004;-2;10005;-27;;;10000.0;-389382
-1;26000;KELP;2023;22;;;;;2026;-29;;;;;2024.5;-389382
-1;26100;RAINFOREST_RESIN;9998;7;9995;20;;;10005;-20;;;;;10001.5;-369382
-1;26100;KELP;2023;20;;;;;2026;-20;;;;;2024.5;-369382
-1;26200;RAINFOREST_RESIN;9996;1;9995;22;;;10004;-1;10005;-22;;;10000.0;-349382
-1;26200;KELP;2023;23;;;;;2026;-23;;;;;2024.5;-349382
-1;26300;RAINFOREST_RESIN;9996;1;9995;29;;;9998;-1;10004;-1;10005;-29;9997.0;-329382
-1;26300;KELP;2023;30;;;;;2026;-30;;;;;2024.5;-329382
-1;26400;RAINFOREST_RESIN;9995;22;;;;;10005;-22;;;;;10000.0;-339380
-1;26400;KELP;2023;27;;;;;2026;-22;;;;;2024.5;-339380
-1;26500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;-1;10005;-23;;;10000.0;-349378
-1;26500;KELP;2023;24;;;;;2026;-24;;;;;2024.5;-349378
-1;26600;RAINFOREST_RESIN;9996;2;9995;28;;;9998;-1;10004;-2;10005;-28;9997.0;-359376
-1;26600;KELP;2023;36;;;;;2026;-30;;;;;2024.5;-359376
-1;26700;RAINFOREST_RESIN;9998;2;9996;1;9995;23;10004;-1;10005;-23;;;10001.0;-369374
-1;26700;KELP;2023;24;;;;;2025;-6;2026;-24;;;2024.0;-369374
-1;26800;RAINFOREST_RESIN;9996;2;9995;28;;;10004;-2;10005;-28;;;10000.0;-379372
-1;26800;KELP;2025;1;2023;30;;;2026;-30;;;;;2025.5;-379372
-1;26900;RAINFOREST_RESIN;10002;0;9995;30;;;10005;-30;;;;;10003.5;-379368
-1;26900;KELP;2023;29;;;;;2026;-30;;;;;2024.5;-379368
-1;27000;RAINFOREST_RESIN;9995;28;;;;;10002;-1;10005;-28;;;9998.5;-389366
-1;27000;KELP;2023;30;;;;;2026;-28;;;;;2024.5;-389366
-1;27100;RAINFOREST_RESIN;9995;24;;;;;10005;-24;;;;;10000.0;-399364
-1;27100;KELP;2023;27;;;;;2026;-24;;;;;2024.5;-399364
-1;27200;RAINFOREST_RESIN;9998;2;9995;21;;;10005;-21;;;;;10001.5;-409362
-1;27200;KELP;2023;21;;;;;2025;-2;2026;-21;;;2024.0;-409362
-1;27300;RAINFOREST_RESIN;9996;2;9995;29;;;10004;-2;10005;-29;;;10000.0;-419360
-1;27300;KELP;2025;1;2023;31;;;2026;-31;;;;;2025.5;-419360
-1;27400;RAINFOREST_RESIN;9995;21;;;;;10005;-21;;;;;10000.0;-429358
-1;27400;KELP;2023;21;;;;;2026;-21;;;;;2024.5;-429358
-1;27500;RAINFOREST_RESIN;9996;1;9995;22;;;10004;-1;10005;-22;;;10000.0;-439356
-1;27500;KELP;2023;23;;;;;2025;-6;2026;-23;;;2024.0;-439356
-1;27600;RAINFOREST_RESIN;9998;5;9995;24;;;10005;-24;;;;;10001.5;-479348
-1;27600;KELP;2023;30;;;;;2026;-24;;;;;2024.5;-479348
-1;27700;RAINFOREST_RESIN;9995;24;;;;;10005;-24;;;;;10000.0;-499344
-1;27700;KELP;2023;19;;;;;2026;-24;;;;;2024.5;-499344
-1;27800;RAINFOREST_RESIN;9998;9;9996;2;9995;26;10004;-2;10005;-26;;;10001.0;-499344
-1;27800;KELP;2023;28;;;;;2025;-3;2026;-28;;;2024.0;-499344
-1;27900;RAINFOREST_RESIN;9996;2;9995;27;;;10002;-4;10004;-2;10005;-27;9999.0;-499344
-1;27900;KELP;2025;1;2023;29;;;2026;-29;;;;;2025.5;-499344
-1;28000;RAINFOREST_RESIN;9998;2;9995;28;;;10005;-28;;;;;10001.5;-499344
-1;28000;KELP;2023;28;;;;;2026;-28;;;;;2024.5;-499344
-1;28100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;-2;10005;-24;;;10000.0;-499344
-1;28100;KELP;2023;26;;;;;2026;-26;;;;;2024.5;-499344
-1;28200;RAINFOREST_RESIN;9996;1;9995;25;;;9998;-2;10004;-1;10005;-25;9997.0;-499344
-1;28200;KELP;2023;26;;;;;2025;-5;2026;-1;2027;-25;2024.0;-499344
-1;28300;RAINFOREST_RESIN;9996;1;9995;23;;;10004;-1;10005;-23;;;10000.0;-499344
-1;28300;KELP;2023;24;;;;;2024;-2;2027;-24;;;2023.5;-499344
-1;28400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;-2;10005;-23;;;10000.0;-499344
-1;28400;KELP;2023;24;;;;;2027;-25;;;;;2025.0;-499344
-1;28500;RAINFOREST_RESIN;9998;10;9995;23;;;10005;-23;;;;;10001.5;-499344
-1;28500;KELP;2023;23;;;;;2027;-23;;;;;2025.0;-499344
-1;28600;RAINFOREST_RESIN;10002;0;9996;2;9995;21;10004;-2;10005;-21;;;10003.0;-489342
-1;28600;KELP;2023;23;;;;;2025;-8;2027;-23;;;2024.0;-489342
-1;28700;RAINFOREST_RESIN;9995;30;;;;;10005;-30;;;;;10000.0;-499340
-1;28700;KELP;2023;30;;;;;2027;-30;;;;;2025.0;-499340
-1;28800;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;-499340
-1;28800;KELP;2024;27;;;;;2027;-27;;;;;2025.5;-499340
-1;28900;RAINFOREST_RESIN;9998;7;9996;1;9995;21;10004;-1;10005;-21;;;10001.0;-499340
-1;28900;KELP;2024;26;;;;;2027;-22;;;;;2025.5;-499340
-1;29000;RAINFOREST_RESIN;9995;24;;;;;10005;-24;;;;;10000.0;-499340
-1;29000;KELP;2024;23;;;;;2027;-24;;;;;2025.5;-499340
-1;29100;RAINFOREST_RESIN;9996;2;9995;26;;;10004;-2;10005;-26;;;10000.0;-419340
-1;29100;KELP;2024;31;;;;;2027;-28;;;;;2025.5;-419340
-1;29200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;-1;10005;-30;;;10000.0;-339340
-1;29200;KELP;2026;1;2024;31;;;2027;-31;;;;;2026.5;-339340
-1;29300;RAINFOREST_RESIN;9996;2;9995;30;;;10002;-3;10004;-2;10005;-30;9999.0;-259340
-1;29300;KELP;2024;32;;;;;2026;-2;2027;-32;;;2025.0;-259340
-1;29400;RAINFOREST_RESIN;10002;0;9996;1;9995;25;10004;-1;10005;-25;;;10003.0;-239338
-1;29400;KELP;2024;25;;;;;2027;-26;;;;;2025.5;-239338
-1;29500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;-2;10005;-27;;;10000.0;-229338
-1;29500;KELP;2024;31;;;;;2027;-29;;;;;2025.5;-229338
-1;29600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;-2;10005;-28;;;10000.0;-219338
-1;29600;KELP;2024;2;2023;28;;;2025;-3;2027;-30;;;2024.5;-219338
-1;29700;RAINFOREST_RESIN;9996;1;9995;25;;;10002;-4;10004;-1;10005;-25;9999.0;-209338
-1;29700;KELP;2024;28;;;;;2027;-26;;;;;2025.5;-209338
-1;29800;RAINFOREST_RESIN;9998;6;9996;1;9995;30;10004;-1;10005;-30;;;10001.0;-199338
-1;29800;KELP;2024;31;;;;;2026;-1;2027;-1;2028;-30;2025.0;-199338
-1;29900;RAINFOREST_RESIN;9995;21;;;;;10005;-21;;;;;10000.0;-189338
-1;29900;KELP;2025;8;2024;21;;;2028;-21;;;;;2026.5;-189338
-1;30000;RAINFOREST_RESIN;9998;3;9996;1;9995;30;10004;-1;10005;-30;;;10001.0;-199336
